codigo_municipio,nome_municipio,sigla_uf,regiao,area_km2
412680,Tapejara,PR,Sul,590.927
412690,Tapira,PR,Sul,434.371
412700,Teixeira Soares,PR,Sul,902.334
412710,Telêmaco Borba,PR,Sul,1379.02
412720,Terra Boa,PR,Sul,323.63
412730,Terra Rica,PR,Sul,698.25
412740,Terra Roxa,PR,Sul,801.135
412750,Tibagi,PR,Sul,2996.47
412760,Tijucas do Sul,PR,Sul,672.599
412770,Toledo,PR,Sul,1197.223
412780,Tomazina,PR,Sul,591.939
412785,Três Barras do Paraná,PR,Sul,506.963
412788,Tunas do Paraná,PR,Sul,670.899
412790,Tuneiras do Oeste,PR,Sul,705.229
412795,Tupãssi,PR,Sul,299.093
412796,Turvo,PR,Sul,936.038
412800,Ubiratã,PR,Sul,653.097
412810,Umuarama,PR,Sul,1233.997
412820,União da Vitória,PR,Sul,727.443
412830,Uniflor,PR,Sul,95.731
412840,Uraí,PR,Sul,235.855
412850,Wenceslau Braz,PR,Sul,397.685
412853,Ventania,PR,Sul,819.334
412855,Vera Cruz do Oeste,PR,Sul,330.602
412860,Verê,PR,Sul,312.744
412862,Alto Paraíso,PR,Sul,967.763
412863,Doutor Ulysses,PR,Sul,779.628
412865,Virmond,PR,Sul,248.583
412870,Vitorino,PR,Sul,308.08
412880,Xambrê,PR,Sul,360.044
420005,Abdon Batista,SC,Sul,237.517
420010,Abelardo Luz,SC,Sul,953.991
420020,Agrolândia,SC,Sul,206.815
420030,Agronômica,SC,Sul,129.774
420040,Água Doce,SC,Sul,1327.921
420050,Águas de Chapecó,SC,Sul,139.511
420055,Águas Frias,SC,Sul,76.631
420060,Águas Mornas,SC,Sul,326.66
420070,Alfredo Wagner,SC,Sul,733.489
420075,Alto Bela Vista,SC,Sul,103.433
420080,Anchieta,SC,Sul,232.348
420090,Angelina,SC,Sul,499.998
420100,Anita Garibaldi,SC,Sul,589.812
420110,Anitápolis,SC,Sul,540.636
420120,Antônio Carlos,SC,Sul,234.422
420125,Apiúna,SC,Sul,493.49
420127,Arabutã,SC,Sul,132.585
420130,Araquari,SC,Sul,386.693
420140,Araranguá,SC,Sul,302.003
420150,Armazém,SC,Sul,173.958
420160,Arroio Trinta,SC,Sul,93.53
420165,Arvoredo,SC,Sul,90.503
420170,Ascurra,SC,Sul,112.884
420180,Atalanta,SC,Sul,94.383
420190,Aurora,SC,Sul,207.045
420195,Balneário Arroio do Silva,SC,Sul,94.662
420200,Balneário Camboriú,SC,Sul,45.214
420205,Balneário Barra do Sul,SC,Sul,108.914
420207,Balneário Gaivota,SC,Sul,146.486
420208,Bandeirante,SC,Sul,148.074
420209,Barra Bonita,SC,Sul,92.934
420210,Barra Velha,SC,Sul,138.947
420213,Bela Vista do Toldo,SC,Sul,535.682
420215,Belmonte,SC,Sul,93.852
420220,Benedito Novo,SC,Sul,388.291
420230,Biguaçu,SC,Sul,365.755
420240,Blumenau,SC,Sul,518.635
420243,Bocaina do Sul,SC,Sul,510.673
420245,Bombinhas,SC,Sul,35.143
420250,Bom Jardim da Serra,SC,Sul,938.524
420253,Bom Jesus,SC,Sul,63.883
420257,Bom Jesus do Oeste,SC,Sul,67.777
420260,Bom Retiro,SC,Sul,1057.034
420270,Botuverá,SC,Sul,296.256
420280,Braço do Norte,SC,Sul,212.045
420285,Braço do Trombudo,SC,Sul,89.411
420287,Brunópolis,SC,Sul,336.439
420290,Brusque,SC,Sul,284.675
420300,Caçador,SC,Sul,983.424
420310,Caibi,SC,Sul,173.079
420315,Calmon,SC,Sul,636.208
420320,Camboriú,SC,Sul,210.568
420325,Capão Alto,SC,Sul,1331.962
420330,Campo Alegre,SC,Sul,500.174
420340,Campo Belo do Sul,SC,Sul,1025.638
420350,Campo Erê,SC,Sul,479.161
420360,Campos Novos,SC,Sul,1717.579
420370,Canelinha,SC,Sul,150.904
420380,Canoinhas,SC,Sul,1148.036
420390,Capinzal,SC,Sul,244.326
420395,Capivari de Baixo,SC,Sul,53.222
420400,Catanduvas,SC,Sul,199.166
420410,Caxambu do Sul,SC,Sul,140.873
420415,Celso Ramos,SC,Sul,208.391
420417,Cerro Negro,SC,Sul,418.544
420419,Chapadão do Lageado,SC,Sul,124.866
420420,Chapecó,SC,Sul,624.673
420425,Cocal do Sul,SC,Sul,70.965
420430,Concórdia,SC,Sul,799.195
420435,Cordilheira Alta,SC,Sul,85.276
420440,Coronel Freitas,SC,Sul,232.47
420445,Coronel Martins,SC,Sul,107.502
420450,Corupá,SC,Sul,405.761
420455,Correia Pinto,SC,Sul,647.388
420460,Criciúma,SC,Sul,234.794
420470,Cunha Porã,SC,Sul,220.099
420475,Cunhataí,SC,Sul,54.811
420480,Curitibanos,SC,Sul,949.994
420490,Descanso,SC,Sul,287.057
420500,Dionísio Cerqueira,SC,Sul,378.843
420510,Dona Emma,SC,Sul,178.157
420515,Doutor Pedrinho,SC,Sul,374.205
420517,Entre Rios,SC,Sul,103.838
420519,Ermo,SC,Sul,65.144
420520,Erval Velho,SC,Sul,208.841
420530,Faxinal dos Guedes,SC,Sul,340.07
420535,Flor do Sertão,SC,Sul,58.457
420540,Florianópolis,SC,Sul,674.844
420543,Formosa do Sul,SC,Sul,100.408
420545,Forquilhinha,SC,Sul,183.351
420550,Fraiburgo,SC,Sul,549.188
420555,Frei Rogério,SC,Sul,158.775
420560,Galvão,SC,Sul,139.836
420570,Garopaba,SC,Sul,114.773
420580,Garuva,SC,Sul,508.635
420590,Gaspar,SC,Sul,386.599
420600,Governador Celso Ramos,SC,Sul,127.556
420610,Grão-Pará,SC,Sul,334.362
420620,Gravatal,SC,Sul,165.718
420630,Guabiruba,SC,Sul,172.173
420640,Guaraciaba,SC,Sul,331.766
420650,Guaramirim,SC,Sul,267.514
420660,Guarujá do Sul,SC,Sul,100.63
420665,Guatambú,SC,Sul,206.196
420670,Herval d'Oeste,SC,Sul,216.581
420675,Ibiam,SC,Sul,146.009
420680,Ibicaré,SC,Sul,156.226
420690,Ibirama,SC,Sul,247.102
420700,Içara,SC,Sul,230.487
420710,Ilhota,SC,Sul,253.024
420720,Imaruí,SC,Sul,542.238
420730,Imbituba,SC,Sul,181.577
420740,Imbuia,SC,Sul,119.113
420750,Indaial,SC,Sul,430.799
420757,Iomerê,SC,Sul,113.986
420760,Ipira,SC,Sul,156.187
420765,Iporã do Oeste,SC,Sul,201.118
420768,Ipuaçu,SC,Sul,261.13
420770,Ipumirim,SC,Sul,246.115
420775,Iraceminha,SC,Sul,165.147
420780,Irani,SC,Sul,325.862
420785,Irati,SC,Sul,77.912
420790,Irineópolis,SC,Sul,589.698
420800,Itá,SC,Sul,166.265
420810,Itaiópolis,SC,Sul,1297.543
420820,Itajaí,SC,Sul,289.215
420830,Itapema,SC,Sul,58.21
420840,Itapiranga,SC,Sul,281.782
420845,Itapoá,SC,Sul,245.529
420850,Ituporanga,SC,Sul,336.588
420860,Jaborá,SC,Sul,182.483
420870,Jacinto Machado,SC,Sul,430.704
420880,Jaguaruna,SC,Sul,326.362
420890,Jaraguá do Sul,SC,Sul,530.825
420895,Jardinópolis,SC,Sul,68.499
420900,Joaçaba,SC,Sul,241.637
420910,Joinville,SC,Sul,1127.837
420915,José Boiteux,SC,Sul,405.552
420917,Jupiá,SC,Sul,91.448
420920,Lacerdópolis,SC,Sul,69.036
420930,Lages,SC,Sul,2637.66
420940,Laguna,SC,Sul,333.259
420945,Lajeado Grande,SC,Sul,65.348
420950,Laurentino,SC,Sul,79.333
420960,Lauro Müller,SC,Sul,271.852
420970,Lebon Régis,SC,Sul,941.641
420980,Leoberto Leal,SC,Sul,293.6
420985,Lindóia do Sul,SC,Sul,190.171
420990,Lontras,SC,Sul,197.586
421000,Luiz Alves,SC,Sul,260.106
421003,Luzerna,SC,Sul,117.099
421005,Macieira,SC,Sul,261.208
421010,Mafra,SC,Sul,1404.084
421020,Major Gercino,SC,Sul,306.058
421030,Major Vieira,SC,Sul,520.816
421040,Maracajá,SC,Sul,62.901
421050,Maravilha,SC,Sul,170.339
421055,Marema,SC,Sul,104.184
421060,Massaranduba,SC,Sul,374.452
421070,Matos Costa,SC,Sul,435.391
421080,Meleiro,SC,Sul,186.439
421085,Mirim Doce,SC,Sul,337.991
421090,Modelo,SC,Sul,92.346
421100,Mondaí,SC,Sul,200.275
421105,Monte Carlo,SC,Sul,191.278
421110,Monte Castelo,SC,Sul,560.743
421120,Morro da Fumaça,SC,Sul,82.878
421125,Morro Grande,SC,Sul,260.143
421130,Navegantes,SC,Sul,111.377
421140,Nova Erechim,SC,Sul,65.087
421145,Nova Itaberaba,SC,Sul,137.069
421150,Nova Trento,SC,Sul,402.852
421160,Nova Veneza,SC,Sul,295.063
421165,Novo Horizonte,SC,Sul,151.722
421170,Orleans,SC,Sul,549.859
421175,Otacílio Costa,SC,Sul,847.253
421180,Ouro,SC,Sul,213.543
421185,Ouro Verde,SC,Sul,188.568
421187,Paial,SC,Sul,86.049
421189,Painel,SC,Sul,738.331
421190,Palhoça,SC,Sul,394.85
421200,Palma Sola,SC,Sul,330.878
421205,Palmeira,SC,Sul,289.097
421210,Palmitos,SC,Sul,351.051
421220,Papanduva,SC,Sul,764.737
421223,Paraíso,SC,Sul,180.338
421225,Passo de Torres,SC,Sul,92.638
421227,Passos Maia,SC,Sul,617.092
421230,Paulo Lopes,SC,Sul,446.165
421240,Pedras Grandes,SC,Sul,159.892
421250,Penha,SC,Sul,57.997
421260,Peritiba,SC,Sul,95.632
421265,Pescaria Brava,SC,Sul,106.853
421270,Petrolândia,SC,Sul,306.76
421280,Balneário Piçarras,SC,Sul,99.11
421290,Pinhalzinho,SC,Sul,128.726
421300,Pinheiro Preto,SC,Sul,61.012
421310,Piratuba,SC,Sul,146.088
421315,Planalto Alegre,SC,Sul,63.1
421320,Pomerode,SC,Sul,214.299
421330,Ponte Alta,SC,Sul,575.17
421335,Ponte Alta do Norte,SC,Sul,396.882
421340,Ponte Serrada,SC,Sul,560.731
421350,Porto Belo,SC,Sul,93.674
421360,Porto União,SC,Sul,849.014
421370,Pouso Redondo,SC,Sul,356.539
421380,Praia Grande,SC,Sul,284.36
421390,Presidente Castello Branco,SC,Sul,65.433
421400,Presidente Getúlio,SC,Sul,297.16
421410,Presidente Nereu,SC,Sul,224.748
421415,Princesa,SC,Sul,85.598
421420,Quilombo,SC,Sul,278.983
421430,Rancho Queimado,SC,Sul,286.461
421440,Rio das Antas,SC,Sul,314.913
421450,Rio do Campo,SC,Sul,502.095
421460,Rio do Oeste,SC,Sul,245.057
421470,Rio dos Cedros,SC,Sul,555.473
421480,Rio do Sul,SC,Sul,260.817
421490,Rio Fortuna,SC,Sul,302.39
421500,Rio Negrinho,SC,Sul,907.42
421505,Rio Rufino,SC,Sul,282.571
421507,Riqueza,SC,Sul,191.061
421510,Rodeio,SC,Sul,129.001
421520,Romelândia,SC,Sul,223.333
421530,Salete,SC,Sul,177.887
421535,Saltinho,SC,Sul,156.568
421540,Salto Veloso,SC,Sul,104.974
421545,Sangão,SC,Sul,82.984
421550,Santa Cecília,SC,Sul,1145.716
421555,Santa Helena,SC,Sul,81.004
421560,Santa Rosa de Lima,SC,Sul,203.218
421565,Santa Rosa do Sul,SC,Sul,150.299
421567,Santa Terezinha,SC,Sul,715.551
421568,Santa Terezinha do Progresso,SC,Sul,119.653
421569,Santiago do Sul,SC,Sul,73.335
421570,Santo Amaro da Imperatriz,SC,Sul,344.236
421575,São Bernardino,SC,Sul,149.891
421580,São Bento do Sul,SC,Sul,495.001
421590,São Bonifácio,SC,Sul,461.438
421600,São Carlos,SC,Sul,162.12
421605,São Cristóvão do Sul,SC,Sul,345.902
421610,São Domingos,SC,Sul,367.525
421620,São Francisco do Sul,SC,Sul,493.266
421625,São João do Oeste,SC,Sul,163.589
421630,São João Batista,SC,Sul,200.765
421635,São João do Itaperiú,SC,Sul,151.885
421640,São João do Sul,SC,Sul,184.375
421650,São Joaquim,SC,Sul,1888.627
421660,São José,SC,Sul,150.499
421670,São José do Cedro,SC,Sul,280.76
421680,São José do Cerrito,SC,Sul,948.714
421690,São Lourenço do Oeste,SC,Sul,356.193
421700,São Ludgero,SC,Sul,106.765
421710,São Martinho,SC,Sul,224.566
421715,São Miguel da Boa Vista,SC,Sul,72.755
421720,São Miguel do Oeste,SC,Sul,233.83
421725,São Pedro de Alcântara,SC,Sul,139.196
421730,Saudades,SC,Sul,205.78
421740,Schroeder,SC,Sul,165.237
421750,Seara,SC,Sul,309.627
421755,Serra Alta,SC,Sul,90.564
421760,Siderópolis,SC,Sul,262.002
421770,Sombrio,SC,Sul,143.428
421775,Sul Brasil,SC,Sul,113.125
421780,Taió,SC,Sul,693.847
421790,Tangará,SC,Sul,390.044
421795,Tigrinhos,SC,Sul,56.962
421800,Tijucas,SC,Sul,279.262
421810,Timbé do Sul,SC,Sul,328.507
421820,Timbó,SC,Sul,128.313
421825,Timbó Grande,SC,Sul,596.343
421830,Três Barras,SC,Sul,436.496
421835,Treviso,SC,Sul,156.61
421840,Treze de Maio,SC,Sul,159.833
421850,Treze Tílias,SC,Sul,176.922
421860,Trombudo Central,SC,Sul,109.648
421870,Tubarão,SC,Sul,301.485
421875,Tunápolis,SC,Sul,132.939
421880,Turvo,SC,Sul,235.104
421885,União do Oeste,SC,Sul,92.857
421890,Urubici,SC,Sul,1021.371
421895,Urupema,SC,Sul,350.472
421900,Urussanga,SC,Sul,254.954
421910,Vargeão,SC,Sul,166.685
421915,Vargem,SC,Sul,350.606
421917,Vargem Bonita,SC,Sul,299.807
421920,Vidal Ramos,SC,Sul,346.932
421930,Videira,SC,Sul,384.127
421935,Vitor Meireles,SC,Sul,370.414
421940,Witmarsum,SC,Sul,153.776
421950,Xanxerê,SC,Sul,377.426
421960,Xavantina,SC,Sul,218.032
421970,Xaxim,SC,Sul,293.628
421985,Zortéa,SC,Sul,190.028
422000,Balneário Rincão,SC,Sul,63.512
430000,"Área Operacional ""Lagoa Mirim""",RS,Sul,2884.34
430003,Aceguá,RS,Sul,1551.339
430005,Água Santa,RS,Sul,291.526
430010,Agudo,RS,Sul,534.624
430020,Ajuricaba,RS,Sul,322.674
430030,Alecrim,RS,Sul,316.394
430040,Alegrete,RS,Sul,7800.552
430045,Alegria,RS,Sul,172.686
430047,Almirante Tamandaré do Sul,RS,Sul,265.042
430050,Alpestre,RS,Sul,325.979
430055,Alto Alegre,RS,Sul,115.335
430057,Alto Feliz,RS,Sul,78.17
430060,Alvorada,RS,Sul,71.702
430063,Amaral Ferrador,RS,Sul,506.071
430064,Ametista do Sul,RS,Sul,93.605
430066,André da Rocha,RS,Sul,331.208
430070,Anta Gorda,RS,Sul,242.1
430080,Antônio Prado,RS,Sul,347.507
430085,Arambaré,RS,Sul,518.193
430087,Araricá,RS,Sul,35.195
430090,Aratiba,RS,Sul,342.279
430100,Arroio do Meio,RS,Sul,157.087
430105,Arroio do Sal,RS,Sul,119.161
430107,Arroio do Padre,RS,Sul,124.693
430110,Arroio dos Ratos,RS,Sul,425.791
430120,Arroio do Tigre,RS,Sul,315.132
430130,Arroio Grande,RS,Sul,2508.557
430140,Arvorezinha,RS,Sul,269.31
430150,Augusto Pestana,RS,Sul,348.219
430155,Áurea,RS,Sul,156.727
430160,Bagé,RS,Sul,4091.554
430163,Balneário Pinhal,RS,Sul,102.387
430165,Barão,RS,Sul,122.567
430170,Barão de Cotegipe,RS,Sul,260.505
430175,Barão do Triunfo,RS,Sul,436.101
430180,Barracão,RS,Sul,515.469
430185,Barra do Guarita,RS,Sul,62.801
430187,Barra do Quaraí,RS,Sul,1055.937
430190,Barra do Ribeiro,RS,Sul,729.316
430192,Barra do Rio Azul,RS,Sul,146.995
430195,Barra Funda,RS,Sul,60.437
430200,Barros Cassal,RS,Sul,647.994
430205,Benjamin Constant do Sul,RS,Sul,132.351
430210,Bento Gonçalves,RS,Sul,272.217
430215,Boa Vista das Missões,RS,Sul,196.064
430220,Boa Vista do Buricá,RS,Sul,109.498
430222,Boa Vista do Cadeado,RS,Sul,701.221
430223,Boa Vista do Incra,RS,Sul,504.114
430225,Boa Vista do Sul,RS,Sul,93.108
430230,Bom Jesus,RS,Sul,2622.847
430235,Bom Princípio,RS,Sul,90.023
430237,Bom Progresso,RS,Sul,89.206
430240,Bom Retiro do Sul,RS,Sul,102.54
430245,Boqueirão do Leão,RS,Sul,257.789
430250,Bossoroca,RS,Sul,1610.056
430258,Bozano,RS,Sul,200.497
430260,Braga,RS,Sul,132.044
430265,Brochier,RS,Sul,105.353
430270,Butiá,RS,Sul,752.187
430280,Caçapava do Sul,RS,Sul,3046.787
430290,Cacequi,RS,Sul,2373.513
430300,Cachoeira do Sul,RS,Sul,3736.064
430310,Cachoeirinha,RS,Sul,43.76
430320,Cacique Doble,RS,Sul,203.582
430330,Caibaté,RS,Sul,261.28
430340,Caiçara,RS,Sul,189.071
430350,Camaquã,RS,Sul,1678.991
430355,Camargo,RS,Sul,138.069
430360,Cambará do Sul,RS,Sul,1182.679
430367,Campestre da Serra,RS,Sul,538.436
430370,Campina das Missões,RS,Sul,224.792
430380,Campinas do Sul,RS,Sul,276.162
430390,Campo Bom,RS,Sul,60.562
430400,Campo Novo,RS,Sul,220.719
430410,Campos Borges,RS,Sul,226.202
430420,Candelária,RS,Sul,944.735
430430,Cândido Godói,RS,Sul,247.196
430435,Candiota,RS,Sul,933.628
430440,Canela,RS,Sul,253.05
430450,Canguçu,RS,Sul,3527.541
430460,Canoas,RS,Sul,130.774
430461,Canudos do Vale,RS,Sul,82.943
430462,Capão Bonito do Sul,RS,Sul,526.85
430463,Capão da Canoa,RS,Sul,98.383
430465,Capão do Cipó,RS,Sul,1007.796
430466,Capão do Leão,RS,Sul,783.197
430467,Capivari do Sul,RS,Sul,412.889
430468,Capela de Santana,RS,Sul,182.672
430469,Capitão,RS,Sul,73.967
430470,Carazinho,RS,Sul,666.694
430471,Caraá,RS,Sul,294.606
430480,Carlos Barbosa,RS,Sul,230.061
430485,Carlos Gomes,RS,Sul,83.196
430490,Casca,RS,Sul,272.041
430495,Caseiros,RS,Sul,235.649
430500,Catuípe,RS,Sul,583.18
430510,Caxias do Sul,RS,Sul,1651.336
430511,Centenário,RS,Sul,134.78
430512,Cerrito,RS,Sul,451.699
430513,Cerro Branco,RS,Sul,158.025
430515,Cerro Grande,RS,Sul,73.438
430517,Cerro Grande do Sul,RS,Sul,324.908
430520,Cerro Largo,RS,Sul,176.742
430530,Chapada,RS,Sul,684.247
430535,Charqueadas,RS,Sul,217.362
430537,Charrua,RS,Sul,198.748
430540,Chiapetta,RS,Sul,397.179
430543,Chuí,RS,Sul,202.387
430544,Chuvisca,RS,Sul,220.471
430545,Cidreira,RS,Sul,243.419
430550,Ciríaco,RS,Sul,274.35
430558,Colinas,RS,Sul,60.732
430560,Colorado,RS,Sul,286.295
430570,Condor,RS,Sul,463.568
430580,Constantina,RS,Sul,203.614
430583,Coqueiro Baixo,RS,Sul,112.638
430585,Coqueiros do Sul,RS,Sul,277.147
430587,Coronel Barros,RS,Sul,163.716
430590,Coronel Bicaco,RS,Sul,492.303
430593,Coronel Pilar,RS,Sul,105.668
430595,Cotiporã,RS,Sul,173.262
430597,Coxilha,RS,Sul,422.101
430600,Crissiumal,RS,Sul,362.032
430605,Cristal,RS,Sul,679.743
430607,Cristal do Sul,RS,Sul,97.073
430610,Cruz Alta,RS,Sul,1360.548
430613,Cruzaltense,RS,Sul,166.883
430620,Cruzeiro do Sul,RS,Sul,155.482
430630,David Canabarro,RS,Sul,174.172
430632,Derrubadas,RS,Sul,360.851
430635,Dezesseis de Novembro,RS,Sul,216.341
430637,Dilermando de Aguiar,RS,Sul,600.518
430640,Dois Irmãos,RS,Sul,67.509
430642,Dois Irmãos das Missões,RS,Sul,226.072
430645,Dois Lajeados,RS,Sul,133.535
430650,Dom Feliciano,RS,Sul,1355.195
430655,Dom Pedro de Alcântara,RS,Sul,78.216
430660,Dom Pedrito,RS,Sul,5194.051
430670,Dona Francisca,RS,Sul,114.149
430673,Doutor Maurício Cardoso,RS,Sul,255.799
430675,Doutor Ricardo,RS,Sul,107.96
430676,Eldorado do Sul,RS,Sul,509.632
430680,Encantado,RS,Sul,140.006
430690,Encruzilhada do Sul,RS,Sul,3345.675
430692,Engenho Velho,RS,Sul,71.191
430693,Entre-Ijuís,RS,Sul,553.915
430695,Entre Rios do Sul,RS,Sul,119.912
430697,Erebango,RS,Sul,152.793
430700,Erechim,RS,Sul,429.164
430705,Ernestina,RS,Sul,238.558
430710,Herval,RS,Sul,1759.717
430720,Erval Grande,RS,Sul,285.677
430730,Erval Seco,RS,Sul,357.181
430740,Esmeralda,RS,Sul,829.587
430745,Esperança do Sul,RS,Sul,148.909
430750,Espumoso,RS,Sul,783.642
430755,Estação,RS,Sul,99.757
430760,Estância Velha,RS,Sul,51.779
430770,Esteio,RS,Sul,27.676
430780,Estrela,RS,Sul,185.032
430781,Estrela Velha,RS,Sul,281.613
430783,Eugênio de Castro,RS,Sul,417.821
430786,Fagundes Varela,RS,Sul,134.476
430790,Farroupilha,RS,Sul,361.338
430800,Faxinal do Soturno,RS,Sul,169.514
430805,Faxinalzinho,RS,Sul,143.321
430807,Fazenda Vilanova,RS,Sul,84.794
430810,Feliz,RS,Sul,94.96
430820,Flores da Cunha,RS,Sul,276.255
430825,Floriano Peixoto,RS,Sul,168.521
430830,Fontoura Xavier,RS,Sul,583.239
430840,Formigueiro,RS,Sul,578.875
430843,Forquetinha,RS,Sul,93.278
430845,Fortaleza dos Valos,RS,Sul,650.512
430850,Frederico Westphalen,RS,Sul,264.876
430860,Garibaldi,RS,Sul,168.492
430865,Garruchos,RS,Sul,803.97
430870,Gaurama,RS,Sul,204.428
430880,General Câmara,RS,Sul,510.01
430885,Gentil,RS,Sul,184.715
430890,Getúlio Vargas,RS,Sul,287.466
430900,Giruá,RS,Sul,855.56
430905,Glorinha,RS,Sul,323.955
430910,Gramado,RS,Sul,239.433
430912,Gramado dos Loureiros,RS,Sul,131.396
430915,Gramado Xavier,RS,Sul,216.79
430920,Gravataí,RS,Sul,468.288
430925,Guabiju,RS,Sul,146.925
430930,Guaíba,RS,Sul,377.664
430940,Guaporé,RS,Sul,297.743
430950,Guarani das Missões,RS,Sul,289.515
430955,Harmonia,RS,Sul,48.547
430957,Herveiras,RS,Sul,117.981
430960,Horizontina,RS,Sul,229.798
430965,Hulha Negra,RS,Sul,822.608
430970,Humaitá,RS,Sul,135.01
430975,Ibarama,RS,Sul,195.426
430980,Ibiaçá,RS,Sul,348.778
430990,Ibiraiaras,RS,Sul,280.816
430995,Ibirapuitã,RS,Sul,307.164
431000,Ibirubá,RS,Sul,607.185
431010,Igrejinha,RS,Sul,138.116
431020,Ijuí,RS,Sul,688.982
431030,Ilópolis,RS,Sul,123.602
431033,Imbé,RS,Sul,39.766
431036,Imigrante,RS,Sul,71.718
431040,Independência,RS,Sul,358.397
431041,Inhacorá,RS,Sul,113.703
431043,Ipê,RS,Sul,599.032
431046,Ipiranga do Sul,RS,Sul,158.71
431050,Iraí,RS,Sul,181.85
431053,Itaara,RS,Sul,172.801
431055,Itacurubi,RS,Sul,1120.249
431057,Itapuca,RS,Sul,184.673
431060,Itaqui,RS,Sul,3405.999
431065,Itati,RS,Sul,205.06
431070,Itatiba do Sul,RS,Sul,212.669
431075,Ivorá,RS,Sul,122.93
431080,Ivoti,RS,Sul,63.092
431085,Jaboticaba,RS,Sul,127.589
431087,Jacuizinho,RS,Sul,339.399
431090,Jacutinga,RS,Sul,178.009
431100,Jaguarão,RS,Sul,2051.845
431110,Jaguari,RS,Sul,675.108
431112,Jaquirana,RS,Sul,908.842
431113,Jari,RS,Sul,853.08
431115,Jóia,RS,Sul,1238.709
431120,Júlio de Castilhos,RS,Sul,1929.544
431123,Lagoa Bonita do Sul,RS,Sul,109.758
431125,Lagoão,RS,Sul,387.453
431127,Lagoa dos Três Cantos,RS,Sul,138.602
431130,Lagoa Vermelha,RS,Sul,1272.725
431140,Lajeado,RS,Sul,90.801
431142,Lajeado do Bugre,RS,Sul,67.947
431150,Lavras do Sul,RS,Sul,2600.991
431160,Liberato Salzano,RS,Sul,245.627
431162,Lindolfo Collor,RS,Sul,33.348
431164,Linha Nova,RS,Sul,63.46
431170,Machadinho,RS,Sul,335.344
431171,Maçambará,RS,Sul,1682.676
431173,Mampituba,RS,Sul,156.653
431175,Manoel Viana,RS,Sul,1365.086
431177,Maquiné,RS,Sul,613.58
431179,Maratá,RS,Sul,82.063
431180,Marau,RS,Sul,649.77
431190,Marcelino Ramos,RS,Sul,229.551
431198,Mariana Pimentel,RS,Sul,338.45
431200,Mariano Moro,RS,Sul,98.727
431205,Marques de Souza,RS,Sul,125.714
431210,Mata,RS,Sul,316.121
431213,Mato Castelhano,RS,Sul,238.268
431215,Mato Leitão,RS,Sul,46.799
431217,Mato Queimado,RS,Sul,114.653
431220,Maximiliano de Almeida,RS,Sul,208.955
431225,Minas do Leão,RS,Sul,424.339
431230,Miraguaí,RS,Sul,131.236
431235,Montauri,RS,Sul,82.23
431237,Monte Alegre dos Campos,RS,Sul,549.031
431238,Monte Belo do Sul,RS,Sul,69.763
431240,Montenegro,RS,Sul,425.159
431242,Mormaço,RS,Sul,146.191
431244,Morrinhos do Sul,RS,Sul,166.224
431245,Morro Redondo,RS,Sul,244.644
431247,Morro Reuter,RS,Sul,87.032
431250,Mostardas,RS,Sul,1977.442
431260,Muçum,RS,Sul,111.247
431261,Muitos Capões,RS,Sul,1193.23
431262,Muliterno,RS,Sul,110.969
431265,Não-Me-Toque,RS,Sul,361.689
431267,Nicolau Vergueiro,RS,Sul,154.995
431270,Nonoai,RS,Sul,468.962
431275,Nova Alvorada,RS,Sul,148.861
431280,Nova Araçá,RS,Sul,74.623
431290,Nova Bassano,RS,Sul,211.727
431295,Nova Boa Vista,RS,Sul,93.733
431300,Nova Bréscia,RS,Sul,102.994
431301,Nova Candelária,RS,Sul,97.5
431303,Nova Esperança do Sul,RS,Sul,191.772
431306,Nova Hartz,RS,Sul,62.088
431308,Nova Pádua,RS,Sul,102.648
431310,Nova Palma,RS,Sul,314.613
431320,Nova Petrópolis,RS,Sul,291.538
431330,Nova Prata,RS,Sul,259.237
431333,Nova Ramada,RS,Sul,255.264
431335,Nova Roma do Sul,RS,Sul,149.753
431337,Nova Santa Rita,RS,Sul,217.636
431339,Novo Cabrais,RS,Sul,192.998
431340,Novo Hamburgo,RS,Sul,222.548
431342,Novo Machado,RS,Sul,218.836
431344,Novo Tiradentes,RS,Sul,75.428
431346,Novo Xingu,RS,Sul,79.851
431349,Novo Barreiro,RS,Sul,123.344
431350,Osório,RS,Sul,663.878
431360,Paim Filho,RS,Sul,181.998
431365,Palmares do Sul,RS,Sul,949.201
431370,Palmeira das Missões,RS,Sul,1421.101
431380,Palmitinho,RS,Sul,144.181
431390,Panambi,RS,Sul,491.57
431395,Pantano Grande,RS,Sul,841.225
431400,Paraí,RS,Sul,121.745
431402,Paraíso do Sul,RS,Sul,337.534
431403,Pareci Novo,RS,Sul,57.5
431405,Parobé,RS,Sul,108.56
431406,Passa Sete,RS,Sul,304.299
431407,Passo do Sobrado,RS,Sul,265.133
431410,Passo Fundo,RS,Sul,784.406
431413,Paulo Bento,RS,Sul,149.669
431415,Paverama,RS,Sul,171.863
431417,Pedras Altas,RS,Sul,1373.985
431420,Pedro Osório,RS,Sul,603.757
431430,Pejuçara,RS,Sul,414.106
431440,Pelotas,RS,Sul,1608.78
431442,Picada Café,RS,Sul,84.322
431445,Pinhal,RS,Sul,68.222
431446,Pinhal da Serra,RS,Sul,438.11
431447,Pinhal Grande,RS,Sul,478.11
431449,Pinheirinho do Vale,RS,Sul,105.385
431450,Pinheiro Machado,RS,Sul,2249.324
